A	train5250	0000
A	train7922	0000
A	train1811	0000
A	train4432	0000
A	train1160	0000
A	train1588	0000
A	train0759	0006
A	train4830	0000
A	train0148	0006
A	train7564	0000
A	train6523	0000
A	train0434	0000
A	train3009	0000
A	train1885	0003
A	train0605	0000
A	train2440	0000
A	train5579	0000
A	train2205	0004
A	train7341	0001
A	train1838	0002
A	train4241	0003
A	train2333	0001
A	train4995	0000
A	train0759	0008
A	train7640	0000
A	train2333	0002
A	train3880	0000
A	train6389	0005
A	train4354	0001
A	train5186	0003
A	train1242	0000
A	train1759	0000
A	train7921	0000
A	train3223	0002
A	train0178	0003
A	train2116	0006
A	train1811	0001
A	train1067	0002
A	train0216	0001
A	train1759	0002
A	train7921	0002
A	train1776	0004
A	train0068	0002
A	train1838	0003
A	train7155	0002
A	train5211	0000
A	train2044	0001
A	train0054	0000
A	train4346	0001
A	train1759	0001
A	train7921	0001
A	train3009	0003
A	train5708	0001
A	train2205	0003
A	train5257	0003
A	train0157	0001
A	train2440	0001
A	train4489	0000
A	train1838	0000
A	train2334	0003
A	train5092	0001
A	train5250	0002
A	train7161	0000
A	train4376	0000
A	train4354	0002
A	train1952	0000
A	train7992	0007
A	train1885	0005
A	train7922	0001
A	train5619	0004
A	train4308	0002
A	train6742	0001
A	train3411	0000
A	train6389	0006
A	train2663	0002
A	train4210	0000
A	train1348	0000
A	train5587	0009
A	train7109	0002
A	train0578	0003
A	train5619	0003
A	train3465	0000
A	train1067	0001
A	train5257	0002
A	train1042	0000
A	train0866	0005
A	train7456	0008
A	train1480	0000
A	train6707	0001
A	train6523	0001
A	train2703	0001
A	train4346	0002
A	train0054	0001
A	train2116	0005
A	train2033	0002
A	train7060	0002
A	train6168	0000
A	train6515	0001
A	train7289	0003
A	train1838	0001
A	train7289	0000
A	train5465	0000
A	train0178	0005
A	train3411	0003
A	train0707	0001
A	train4376	0001
A	train5581	0000
A	train3381	0000
A	train4376	0002
A	train2205	0005
A	train7756	0001
A	train7735	0006
A	train0480	0001
A	train4241	0005
A	train5699	0001
A	train0990	0006
A	train6224	0000
A	train1390	0001
A	train6505	0000
A	train0480	0000
A	train6523	0002
A	train5835	0001
A	train5686	0003
A	train1252	0002
A	train7578	0000
A	train2906	0000
A	train5226	0009
A	train2205	0006
A	train2693	0000
A	train0605	0001
A	train2335	0003
A	train6942	0000
A	train6139	0004
A	train5927	0006
A	train2100	0000
A	train4354	0003
A	train0054	0003
A	train5708	0002
A	train4244	0000
A	train3223	0001
A	train6898	0001
A	train2044	0000
A	train4555	0006
A	train1348	0001
A	train0157	0002
A	train4030	0000
A	train7296	0000
A	train4827	0002
A	train4894	0000
A	train4380	0001
A	train2581	0000
A	train0605	0002
A	train6515	0000
A	train2116	0007
A	train5835	0000
A	train2440	0002
A	train6952	0001
A	train3411	0002
A	train7774	0001
A	train4376	0004
A	train4657	0001
A	train6168	0002
A	train0508	0000
A	train0148	0007
A	train1759	0003
A	train7921	0003
A	train3226	0002
A	train4137	0001
A	train1776	0006
A	train0054	0002
A	train2785	0001
A	train2335	0005
A	train6139	0005
A	train2367	0001
A	train0192	0000
A	train4830	0001
A	train1952	0001
A	train7564	0001
A	train4489	0001
A	train2457	0000
A	train5188	0000
A	train7029	0000
A	train1316	0000
A	train4506	0000
A	train6239	0001
A	train2943	0001
A	train7060	0001
A	train2334	0002
A	train1390	0000
A	train0858	0000
A	train0337	0000
A	train4510	0000
A	train0707	0000
A	train1242	0003
A	train5878	0000
A	train0356	0000
A	train0131	0002
A	train0216	0002
A	train0795	0001
A	train4354	0004
A	train3417	0000
A	train6600	0001
A	train0467	0000
A	train5654	0000
A	train2785	0000
A	train2069	0001
A	train7289	0002
A	train0866	0006
A	train7568	0000
A	train4244	0001
A	train2335	0002
A	train4747	0005
A	train4784	0000
A	train4137	0000
A	train1480	0001
A	train5092	0002
A	train0131	0001
A	train7109	0004
A	train2663	0003
A	train7060	0003
A	train7341	0002
A	train7883	0001
A	train4308	0001
A	train6600	0000
A	train6648	0000
A	train4798	0000
A	train2033	0001
A	train2998	0000
A	train0131	0003
A	train4939	0001
A	train4550	0000
A	train1242	0002
A	train0875	0000
A	train6168	0001
A	train0054	0004
A	train6224	0001
A	train4376	0003
A	train7109	0003
A	train0986	0000
A	train7640	0001
A	train7735	0007
A	train5699	0002
A	train3319	0001
A	train0467	0002
A	train3272	0000
A	train5284	0000
A	train6111	0003
A	train4210	0001
A	train1160	0002
A	train2348	0000
A	train0707	0002
A	train1251	0000
A	train1759	0004
A	train7921	0004
A	train7649	0001
A	train1063	0000
A	train2724	0000
A	train2703	0000
A	train5223	0000
A	train5674	0000
A	train1251	0002
A	train4030	0001
A	train1252	0001
A	train5201	0000
A	train3853	0000
A	train3319	0000
A	train1510	0000
A	train5708	0000
A	train0892	0000
A	train0860	0001
A	train5581	0001
A	train4571	0000
A	train5211	0001
A	train2205	0007
A	train5306	0001
A	train5686	0002
A	train0578	0004
A	train1887	0001
A	train2703	0003
A	train7161	0002
A	train5303	0001
A	train4105	0000
A	train3013	0000
A	train5113	0000
A	train0892	0001
A	train6942	0001
A	train1927	0000
A	train7373	0000
A	train0178	0006
A	train4657	0000
A	train6475	0000
A	train2335	0004
A	train0860	0000
A	train4555	0007
A	train3880	0002
A	train1785	0000
A	train1811	0002
A	train3677	0000
A	train1048	0002
A	train3223	0000
A	train5774	0000
A	train3465	0003
A	train3908	0000
A	train4149	0000
A	train0157	0003
A	train4371	0000
A	train2069	0000
A	train1887	0000
A	train3465	0002
A	train3126	0000
A	train5927	0007
A	train1048	0000
A	train4180	0000
A	train6071	0000
A	train7341	0000
A	train3289	0000
A	train1246	0000
A	train7883	0000
A	train0458	0000
A	train1252	0003
A	train1885	0004
A	train6952	0002
A	train0990	0007
A	train3892	0000
A	train4726	0000
A	train0806	0000
A	train5092	0004
A	train4995	0001
A	train5587	0010
A	train6952	0000
A	train7155	0004
A	train6082	0000
A	train6515	0003
A	train0875	0001
A	train0539	0001
A	train4894	0001
A	train5141	0000
A	train2652	0001
A	train1838	0006
A	train1658	0001
A	train0061	0001
A	train0619	0000
A	train6600	0002
A	train5465	0002
A	train4657	0002
A	train1042	0001
A	train3564	0000
A	train6707	0002
A	train2468	0003
A	train7649	0002
A	train5211	0002
A	train5579	0002
A	train2333	0004
A	train4555	0009
A	train6925	0000
A	train5306	0000
A	train6111	0002
A	train6942	0002
A	train2333	0003
A	train7687	0002
A	train4747	0004
A	train5303	0000
A	train6318	0000
A	train5784	0000
A	train4882	0000
A	train7456	0009
A	train2943	0002
A	train0467	0001
A	train4354	0005
A	train1827	0000
A	train4865	0000
A	train0866	0007
A	train5226	0010
A	train4827	0003
A	train7992	0008
A	train0827	0001
A	train3380	0002
A	train6947	0002
A	train6576	0000
A	train1956	0000
A	train2334	0005
A	train1759	0005
A	train7921	0005
A	train1838	0004
A	train1440	0000
A	train0508	0002
A	train5465	0004
A	train7774	0000
A	train5878	0001
A	train6168	0004
A	train4241	0004
A	train0619	0002
A	train0196	0000
A	train2468	0000
A	train0196	0002
A	train1496	0000
A	train0434	0001
A	train6742	0003
A	train7482	0000
A	train4244	0003
A	train6952	0003
A	train5257	0004
A	train4489	0002
A	train3411	0004
A	train2866	0000
A	train3564	0001
A	train0508	0001
A	train5686	0001
A	train6898	0002
A	train4798	0002
A	train5450	0001
A	train7296	0001
A	train5223	0001
A	train6389	0007
A	train1390	0002
A	train6257	0001
A	train3968	0000
A	train2693	0002
A	train2652	0000
A	train0337	0002
A	train3226	0003
A	train6139	0006
A	train3424	0000
A	train7341	0003
A	train7985	0000
A	train6947	0001
A	train0148	0008
A	train7735	0008
A	train5554	0000
A	train1063	0001
A	train5186	0005
A	train4432	0004
A	train6441	0002
A	train2015	0002
A	train6742	0005
A	train7367	0000
A	train1885	0006
A	train5733	0000
A	train3113	0000
A	train3424	0001
A	train1510	0001
A	train1160	0001
A	train3143	0000
A	train2440	0003
A	train3855	0000
A	train4114	0000
A	train7109	0005
A	train2015	0001
A	train5112	0000
A	train5257	0005
A	train3223	0003
A	train0005	0001
A	train1470	0000
A	train0061	0000
A	train3411	0005
A	train5674	0001
A	train4509	0000
A	train3009	0002
A	train4798	0001
A	train6441	0000
A	train4939	0002
A	train6739	0000
A	train2468	0002
A	train4380	0002
A	train4149	0001
A	train4995	0003
A	train4376	0005
A	train1776	0008
A	train3237	0000
A	train4962	0000
A	train1927	0001
A	train2539	0001
A	train4376	0006
A	train3380	0001
A	train0858	0001
A	train4137	0003
A	train5092	0003
A	train7568	0001
A	train4555	0008
A	train2785	0003
A	train0131	0000
A	train2663	0005
A	train0216	0003
A	train7739	0000
A	train7733	0000
A	train4550	0001
A	train1887	0002
A	train1811	0003
A	train6962	0002
A	train6082	0001
A	train0892	0002
A	train4491	0000
A	train2069	0002
A	train7985	0001
A	train4784	0001
A	train2367	0004
A	train3677	0001
A	train0539	0000
A	train7649	0003
A	train2116	0008
A	train2693	0003
A	train7289	0005
A	train3885	0000
A	train7029	0002
A	train1359	0000
A	train5579	0001
A	train5087	0000
A	train2334	0007
A	train3908	0001
A	train1670	0002
A	train2468	0004
A	train0695	0000
A	train3009	0004
A	train6111	0004
A	train0990	0008
A	train6678	0001
A	train1118	0001
A	train2989	0000
A	train0619	0001
A	train6505	0001
A	train2152	0000
A	train7161	0001
A	train1067	0003
A	train5581	0002
A	train7296	0002
A	train3564	0002
A	train7867	0000
A	train7155	0003
A	train0356	0002
A	train4506	0002
A	train5450	0000
A	train1885	0008
A	train6689	0000
A	train6678	0000
A	train0875	0002
A	train2440	0004
A	train0458	0002
A	train0301	0001
A	train5337	0000
A	train3009	0006
A	train1246	0001
A	train4346	0004
A	train3381	0001
A	train2100	0001
A	train1516	0000
A	train4710	0001
A	train2998	0001
A	train3312	0000
A	train2496	0000
A	train2440	0005
A	train2703	0004
A	train6168	0003
A	train4354	0006
A	train5052	0000
A	train5708	0004
A	train2663	0006
A	train2405	0000
A	train2334	0004
A	train2938	0000
A	train5112	0001
A	train4747	0006
A	train1759	0006
A	train7921	0006
A	train7982	0000
A	train6173	0000
A	train2366	0000
A	train3571	0000
A	train3126	0003
A	train0068	0001
A	train7959	0001
A	train6441	0001
A	train3511	0001
A	train1440	0001
A	train5927	0008
A	train5080	0000
A	train1887	0003
A	train1042	0002
A	train1838	0005
A	train0707	0003
A	train7687	0001
A	train7289	0004
A	train5581	0004
A	train6898	0003
A	train6599	0000
A	train2348	0001
A	train1785	0001
A	train1316	0001
A	train4056	0000
A	train1811	0004
A	train0178	0007
A	train1759	0007
A	train7921	0007
A	train2772	0000
A	train3909	0000
A	train1726	0000
A	train4105	0001
A	train2069	0004
A	train4876	0000
A	train7915	0000
A	train0279	0001
A	train1242	0001
A	train3658	0000
A	train6648	0001
A	train1827	0001
A	train1601	0000
A	train1588	0002
A	train2783	0000
A	train6794	0000
A	train2785	0002
A	train0282	0000
A	train5465	0001
A	train4827	0005
A	train4571	0001
A	train6515	0002
A	train0941	0000
A	train0795	0000
A	train0508	0003
A	train6191	0000
A	train7154	0001
A	train3892	0001
A	train1034	0001
A	train1092	0000
A	train7302	0000
A	train3013	0002
A	train0986	0001
A	train6224	0003
A	train2116	0009
A	train7996	0000
A	train0866	0008
A	train7060	0004
A	train0192	0003
A	train4380	0000
A	train0860	0003
A	train6576	0001
A	train7756	0000
A	train7483	0000
A	train7302	0001
A	train0860	0005
A	train6111	0001
A	train0768	0000
A	train1658	0000
A	train4981	0000
A	train1470	0001
A	train2029	0000
A	train7154	0002
A	train3564	0004
A	train3143	0001
A	train5141	0001
A	train0380	0000
A	train4180	0001
A	train2293	0000
A	train6546	0000
A	train0061	0002
A	train6914	0000
A	train2366	0001
A	train6257	0002
A	train5505	0000
A	train2367	0002
A	train0619	0003
A	train1542	0000
A	train5654	0002
A	train5250	0001
A	train4137	0002
A	train6139	0007
A	train5171	0000
A	train6389	0008
A	train1390	0003
A	train6942	0003
A	train0337	0001
A	train2539	0000
A	train4467	0000
A	train2943	0003
A	train6257	0000
A	train6742	0002
A	train5113	0001
A	train0941	0002
A	train4995	0002
A	train1331	0001
A	train0434	0002
A	train2253	0001
A	train7597	0001
A	train2334	0006
A	train0827	0000
A	train2041	0001
A	train0054	0005
A	train0356	0001
A	train2152	0001
A	train0578	0005
A	train3955	0000
A	train3717	0000
A	train5423	0000
A	train1199	0000
A	train0194	0000
A	train3968	0001
A	train1242	0004
A	train0005	0002
A	train1252	0004
A	train0795	0003
A	train7112	0000
A	train0476	0000
A	train6139	0008
A	train5927	0010
A	train0480	0003
A	train7735	0009
A	train4710	0000
A	train7992	0009
A	train5650	0000
A	train4784	0002
A	train6955	0000
A	train4130	0000
A	train1148	0000
A	train5188	0002
A	train0021	0001
A	train3630	0000
A	train7569	0001
A	train7727	0000
A	train2015	0003
A	train6742	0004
A	train4491	0001
A	train1600	0000
A	train2188	0000
A	train4894	0002
A	train4130	0002
A	train2457	0002
A	train3441	0001
A	train1885	0007
A	train1776	0007
A	train7029	0001
A	train4432	0005
A	train5554	0001
A	train4630	0000
A	train5337	0001
A	train5587	0011
A	train4657	0003
A	train0096	0000
A	train6236	0001
A	train3126	0002
A	train7171	0001
A	train1927	0003
A	train1118	0002
A	train6673	0000
A	train2693	0001
A	train5087	0001
A	train2546	0001
A	train5619	0006
A	train7655	0000
A	train4530	0000
A	train6689	0001
A	train2764	0000
A	train5835	0003
A	train5226	0011
A	train0619	0004
A	train7609	0000
A	train2318	0000
A	train6082	0002
A	train4114	0001
A	train0695	0001
A	train5250	0003
A	train4371	0002
A	train7883	0002
A	train5739	0000
A	train1629	0001
A	train0502	0000
A	train1331	0003
A	train3631	0001
A	train2015	0004
A	train2205	0008
A	train6634	0001
A	train4710	0002
A	train5708	0003
A	train3381	0003
A	train4467	0001
A	train6775	0000
A	train5784	0001
A	train1160	0005
A	train4465	0000
A	train3465	0001
A	train6289	0001
A	train2234	0000
A	train4149	0002
A	train0858	0002
A	train1160	0004
A	train7341	0004
A	train1588	0001
A	train5579	0003
A	train0005	0000
A	train3223	0004
A	train4354	0007
A	train7661	0000
A	train2349	0001
A	train0467	0003
A	train7922	0004
A	train5972	0000
A	train3322	0000
A	train6925	0001
A	train2208	0000
A	train7235	0000
A	train7109	0006
A	train7120	0000
A	train7456	0010
A	train1782	0001
A	train0192	0002
A	train1776	0009
A	train4509	0003
A	train2097	0000
A	train2044	0003
A	train7867	0001
A	train3301	0000
A	train0256	0000
A	train0078	0001
A	train5414	0000
A	train0233	0001
A	train6191	0001
A	train7922	0002
A	train6633	0000
A	train2703	0002
A	train2724	0001
A	train3677	0002
A	train2334	0008
A	train0707	0004
A	train3073	0000
A	train1726	0001
A	train1628	0002
A	train6173	0001
A	train1480	0002
A	train3443	0001
A	train0860	0004
A	train0842	0001
A	train5404	0000
A	train4376	0007
A	train3707	0000
A	train1827	0003
A	train6505	0002
A	train4584	0001
A	train0021	0000
A	train7649	0005
A	train3988	0002
A	train0875	0004
A	train5186	0006
A	train1359	0001
A	train1087	0000
A	train4380	0003
A	train4509	0002
A	train5144	0000
A	train2745	0003
A	train5835	0002
A	train4114	0002
A	train1583	0000
A	train4162	0001
A	train7985	0002
A	train6634	0003
A	train0784	0000
A	train1628	0000
A	train5557	0001
A	train5878	0002
A	train3410	0001
A	train2367	0000
A	train3319	0002
A	train0068	0003
A	train7161	0004
A	train5674	0002
A	train7992	0010
A	train4162	0000
A	train7982	0001
A	train7687	0003
A	train2335	0006
A	train6962	0001
A	train2234	0001
A	train1440	0003
A	train1331	0002
A	train5650	0002
A	train1096	0000
A	train3633	0001
A	train7959	0000
A	train5257	0006
A	train0005	0003
A	train2724	0002
A	train0875	0003
A	train3327	0001
A	train5619	0005
A	train3908	0002
A	train5359	0001
A	train7609	0002
A	train6293	0000
A	train2015	0000
A	train3892	0002
A	train0448	0000
A	train2029	0002
A	train4784	0004
A	train2100	0002
A	train6450	0000
A	train2367	0003
A	train6422	0000
A	train5303	0002
A	train4939	0003
A	train6526	0001
A	train7078	0000
A	train3660	0000
A	train0117	0000
A	train4517	0000
A	train4722	0000
A	train4349	0001
A	train1966	0001
A	train6242	0000
A	train6794	0001
A	train3237	0002
A	train5581	0005
A	train4098	0000
A	train3380	0003
A	train5415	0000
A	train6718	0000
A	train3256	0001
A	train2033	0003
A	train0617	0000
A	train2457	0001
A	train7444	0000
A	train6707	0003
A	train5927	0009
A	train4377	0001
A	train1537	0001
A	train6742	0006
A	train1952	0002
A	train4346	0003
A	train7197	0000
A	train1956	0002
A	train0131	0005
A	train0343	0002
A	train3143	0002
A	train7649	0000
A	train7915	0001
A	train7883	0003
A	train1042	0003
A	train5518	0001
A	train5088	0000
A	train1706	0000
A	train3013	0003
A	train0233	0000
A	train6139	0009
A	train7650	0000
A	train6608	0002
A	train4349	0000
A	train6173	0003
A	train3298	0000
A	train5856	0000
A	train5084	0001
A	train1670	0000
A	train7774	0004
A	train6925	0002
A	train2348	0002
A	train5250	0004
A	train7367	0002
A	train2496	0002
A	train4380	0004
A	train4981	0001
A	train0256	0001
A	train3223	0006
A	train3694	0000
A	train1552	0001
A	train3511	0000
A	train6236	0000
A	train3751	0000
A	train4784	0005
A	train4363	0000
A	train6168	0006
A	train3037	0001
A	train1542	0001
A	train4172	0001
A	train0282	0001
A	train5835	0004
A	train4180	0003
A	train7109	0007
A	train0117	0001
A	train7373	0001
A	train6673	0001
A	train0990	0009
A	train4978	0002
A	train6794	0002
A	train1534	0000
A	train5222	0000
A	train7171	0003
A	train0163	0001
A	train6814	0000
A	train4784	0003
A	train0941	0001
A	train7569	0000
A	train4105	0002
A	train4571	0002
A	train4432	0007
A	train3319	0003
A	train5042	0000
A	train4241	0008
A	train3410	0000
A	train4876	0003
A	train2033	0005
A	train3381	0002
A	train3363	0000
A	train6576	0002
A	train1067	0004
A	train6947	0000
A	train1759	0008
A	train7921	0008
A	train6842	0000
A	train4434	0000
A	train1885	0009
A	train0178	0008
A	train2652	0003
A	train1552	0002
A	train4130	0001
A	train5171	0001
A	train5814	0001
A	train6239	0000
A	train4830	0003
A	train5739	0001
A	train1048	0001
A	train2663	0004
A	train2097	0002
A	train1734	0001
A	train5095	0000
A	train4376	0009
A	train1259	0000
A	train5211	0003
A	train2468	0001
A	train1242	0005
A	train0458	0001
A	train4506	0001
A	train0157	0004
A	train1628	0001
A	train1601	0001
A	train3411	0006
A	train1703	0002
A	train4376	0008
A	train4690	0000
A	train1588	0003
A	train7950	0000
A	train7482	0001
A	train0986	0002
A	train1316	0002
A	train5557	0000
A	train4037	0000
A	train6289	0002
A	train4555	0010
A	train6532	0001
A	train4354	0008
A	train4981	0002
A	train6441	0003
A	train5223	0003
A	train5535	0001
A	train6239	0002
A	train1226	0000
A	train1048	0004
A	train0216	0004
A	train5535	0000
A	train4030	0002
A	train5414	0004
A	train5201	0003
A	train1160	0003
A	train1258	0001
A	train2069	0003
A	train2712	0001
A	train6689	0002
A	train2745	0002
A	train1470	0003
A	train3960	0001
A	train5497	0000
A	train5671	0000
A	train3631	0000
A	train3417	0002
A	train3885	0001
A	train3013	0001
A	train1794	0000
A	train7155	0006
A	train6868	0000
A	train2938	0003
A	train5087	0002
A	train1348	0003
A	train7687	0000
A	train1782	0000
A	train4074	0000
A	train7774	0002
A	train0148	0009
A	train7578	0001
A	train6044	0001
A	train2152	0002
A	train3073	0001
A	train1838	0007
A	train2029	0001
A	train1347	0000
A	train3426	0000
A	train3658	0002
A	train6950	0001
A	train6672	0002
A	train6599	0001
A	train2938	0001
A	train3037	0003
A	train4432	0006
A	train5739	0003
A	train2546	0000
A	train5892	0000
A	train0434	0003
A	train7597	0000
A	train5699	0004
A	train5579	0004
A	train7303	0000
A	train2244	0000
A	train5650	0003
A	train0380	0001
A	train6191	0002
A	train0941	0003
A	train4509	0001
A	train5303	0004
A	train0830	0000
A	train0827	0002
A	train1143	0001
A	train5415	0001
A	train4217	0000
A	train7295	0001
A	train6565	0000
A	train4827	0006
A	train0860	0002
A	train3911	0001
A	train6082	0003
A	train0337	0004
A	train5608	0000
A	train7296	0003
A	train0054	0008
A	train0707	0005
A	train2044	0002
A	train2998	0002
A	train4848	0000
A	train7295	0002
A	train3853	0003
A	train0858	0003
A	train6848	0000
A	train5654	0003
A	train1327	0000
A	train0129	0001
A	train6102	0000
A	train5761	0000
A	train7091	0001
A	train2205	0009
A	train0784	0002
A	train6659	0001
A	train6801	0000
A	train2041	0002
A	train7078	0002
A	train6071	0002
A	train1315	0000
A	train0617	0001
A	train2460	0001
A	train5092	0005
A	train1251	0001
A	train4354	0010
A	train3161	0000
A	train7672	0000
A	train5011	0000
A	train1872	0000
A	train7445	0001
A	train7040	0000
A	train1703	0000
A	train2277	0000
A	train7807	0001
A	train5619	0007
A	train3322	0001
A	train2501	0002
A	train7985	0003
A	train2102	0000
A	train2943	0004
A	train4837	0000
A	train3237	0001
A	train5505	0002
A	train7692	0000
A	train5758	0000
A	train6400	0001
A	train0619	0005
A	train7985	0004
A	train0866	0009
A	train5095	0001
A	train3181	0001
A	train1628	0003
A	train3443	0000
A	train2906	0001
A	train5257	0008
A	train3397	0000
A	train6356	0001
A	train5423	0002
A	train1734	0003
A	train2422	0000
A	train5201	0002
A	train4369	0000
A	train5851	0001
A	train6546	0001
A	train0341	0000
A	train5081	0000
A	train0533	0000
A	train4876	0002
A	train5423	0001
A	train1726	0002
A	train0129	0000
A	train1370	0000
A	train4180	0002
A	train2249	0001
A	train5397	0000
A	train1763	0000
A	train6955	0002
A	train1726	0003
A	train7161	0003
A	train0148	0011
A	train6659	0002
A	train0233	0002
A	train3899	0000
A	train3113	0002
A	train5518	0002
A	train3853	0002
A	train0529	0000
A	train0196	0003
A	train2717	0000
A	train0523	0000
A	train4469	0000
A	train6926	0000
A	train3327	0000
A	train2813	0000
A	train6955	0001
A	train2547	0000
A	train4469	0002
A	train6751	0000
A	train6853	0000
A	train1956	0001
A	train6173	0002
A	train5414	0001
A	train1966	0002
A	train2772	0002
A	train7292	0000
A	train5557	0003
A	train2293	0002
A	train6472	0001
A	train0392	0001
A	train6443	0002
A	train6600	0003
A	train4530	0002
A	train3256	0000
A	train3938	0000
A	train5612	0000
A	train2547	0001
A	train2823	0001
A	train5599	0001
A	train2663	0007
A	train1659	0000
A	train5739	0002
A	train4530	0004
A	train4241	0007
A	train2318	0001
A	train4765	0000
A	train2694	0001
A	train7735	0010
A	train1087	0002
A	train0016	0000
A	train0458	0006
A	train4584	0002
A	train6775	0001
A	train2712	0000
A	train4830	0002
A	train7649	0004
A	train5856	0002
A	train2208	0001
A	train1952	0003
A	train4710	0004
A	train2074	0001
A	train7292	0002
A	train6634	0002
A	train2234	0002
A	train7171	0000
A	train5188	0001
A	train2785	0005
A	train3037	0002
A	train3955	0001
A	train3156	0000
A	train1927	0004
A	train3288	0000
A	train1670	0001
A	train4958	0000
A	train2440	0006
A	train3892	0003
A	train3424	0003
A	train3109	0000
A	train6952	0006
A	train0192	0001
A	train2208	0002
A	train5740	0000
A	train0759	0009
A	train6168	0005
A	train2649	0000
A	train5109	0001
A	train1148	0001
A	train1759	0009
A	train7921	0009
A	train5878	0004
A	train2064	0000
A	train0467	0004
A	train6962	0000
A	train5535	0003
A	train6673	0002
A	train4241	0006
A	train1629	0002
A	train7341	0005
A	train6659	0000
A	train0605	0004
A	train2044	0004
A	train6044	0000
A	train1168	0000
A	train3853	0004
A	train5219	0000
A	train1706	0001
A	train4803	0000
A	train6117	0003
A	train4939	0000
A	train6505	0003
A	train3171	0000
A	train4726	0001
A	train2496	0003
A	train7712	0002
A	train2335	0007
A	train7922	0005
A	train4241	0009
A	train0194	0001
A	train1452	0000
A	train4491	0002
A	train3517	0002
A	train4060	0000
A	train7735	0012
A	train7564	0003
A	train0096	0003
A	train6459	0001
A	train7189	0000
A	train4308	0003
A	train6399	0000
A	train6224	0002
A	train4792	0001
A	train6634	0000
A	train5907	0000
A	train5465	0003
A	train3751	0001
A	train0194	0002
A	train5907	0003
A	train5463	0003
A	train0350	0000
A	train0892	0004
A	train2262	0000
A	train2457	0003
A	train7135	0000
A	train6137	0000
A	train6610	0001
A	train7992	0011
A	train2688	0000
A	train3960	0002
A	train1735	0002
A	train4865	0001
A	train7483	0002
A	train7155	0005
A	train1295	0003
A	train6875	0000
A	train3121	0000
A	train1347	0001
A	train2097	0001
A	train2496	0004
A	train2935	0000
A	train0539	0002
A	train0054	0007
A	train6801	0002
A	train0480	0002
A	train0578	0006
A	train4246	0001
A	train4354	0009
A	train7120	0001
A	train0484	0001
A	train0866	0010
A	train6608	0001
A	train3678	0000
A	train5284	0001
A	train6242	0002
A	train0548	0000
A	train0021	0003
A	train7922	0003
A	train6648	0002
A	train7154	0004
A	train4584	0000
A	train6751	0001
A	train1759	0011
A	train7921	0011
A	train2772	0001
A	train2607	0001
A	train7820	0000
A	train3899	0002
